respondent_id,age,income,education,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
2936,35.0,,High School,4,4,3,3,1.0,3,5,4,5,2.0,4,3,4,3,3.0,4.0,4.0,4.0,4,1
2937,23.0,,Bachelor,3,3,4,4,2.0,1,3,4,5,3.0,3,3,4,4,3.0,4.0,4.0,4.0,3,5
2938,18.0,,Bachelor,4,3,5,3,1.0,4,3,4,5,3.0,4,3,3,3,2.0,2.0,3.0,4.0,5,3
2939,58.0,113149.0,Bachelor,4,2,2,2,3.0,4,4,3,4,3.0,1,5,3,3,5.0,2.0,,,2,2
2940,44.0,30532.0,Bachelor,3,4,5,4,3.0,2,3,3,3,,3,5,3,3,4.0,3.0,3.0,3.0,3,3
2941,32.0,52686.0,High School,4,1,3,3,2.0,3,3,3,2,,4,3,2,3,3.0,3.0,4.0,2.0,3,4
2942,57.0,,Bachelor,3,4,3,2,2.0,2,3,2,3,3.0,4,3,3,4,5.0,4.0,,,3,3
2943,54.0,232837.0,High School,5,1,2,3,4.0,1,3,2,3,3.0,3,3,3,4,4.0,,3.0,,3,5
2944,47.0,62666.0,High School,3,5,4,3,1.0,3,3,2,2,2.0,1,5,1,2,2.0,3.0,4.0,4.0,3,3
2945,45.0,,Master,3,2,4,3,5.0,4,4,3,4,3.0,3,3,3,2,2.0,,3.0,3.0,1,4
2946,38.0,,Master,3,4,2,4,3.0,2,1,4,2,3.0,1,3,4,3,3.0,,1.0,4.0,4,3
2947,53.0,,Bachelor,2,3,5,4,2.0,4,1,3,4,3.0,5,3,3,3,,,4.0,,4,5
2948,18.0,,Master,3,4,2,1,4.0,3,3,3,3,3.0,3,2,3,3,4.0,2.0,2.0,3.0,1,3
2949,39.0,,Bachelor,3,4,3,3,3.0,5,4,3,1,2.0,4,3,3,3,4.0,3.0,2.0,,4,3
2950,23.0,88839.0,High School,2,4,4,2,3.0,3,3,3,2,2.0,3,3,2,2,5.0,4.0,2.0,3.0,2,4
2951,49.0,,Bachelor,4,3,4,1,3.0,4,4,5,4,3.0,3,3,2,3,,4.0,,,2,3
2952,58.0,66868.0,Master,5,3,3,3,3.0,5,3,4,3,3.0,5,3,3,4,,3.0,,,3,2
2953,46.0,,Master,3,3,3,5,2.0,5,1,4,4,3.0,4,3,4,3,1.0,,4.0,4.0,5,5
2954,41.0,,Master,5,4,4,5,3.0,2,4,3,3,1.0,4,3,4,4,,3.0,4.0,4.0,5,3
2955,22.0,,Master,3,3,3,4,3.0,4,3,2,5,5.0,4,3,3,3,5.0,5.0,4.0,4.0,4,1
2956,50.0,,Bachelor,3,4,3,3,,4,4,3,4,3.0,3,4,3,3,3.0,,,,3,3
2957,58.0,,Bachelor,4,4,1,3,4.0,4,2,3,3,3.0,1,2,3,1,3.0,3.0,,,3,1
2958,43.0,,High School,5,2,4,2,5.0,3,4,2,4,3.0,3,2,4,3,,,2.0,3.0,4,2
2959,36.0,,High School,4,3,1,1,5.0,5,4,2,3,3.0,3,1,3,4,,4.0,5.0,3.0,3,2
2960,31.0,,Master,5,1,4,3,,2,2,3,5,3.0,3,2,3,2,4.0,3.0,2.0,2.0,3,3
2961,63.0,,Master,3,2,3,4,3.0,4,3,4,3,3.0,3,3,4,2,4.0,,,3.0,2,2
2962,73.0,121503.0,Master,3,1,4,3,4.0,3,4,4,3,2.0,3,2,5,4,3.0,4.0,,,4,2
2963,44.0,217281.0,High School,4,4,4,4,4.0,3,4,5,1,4.0,4,3,2,3,3.0,4.0,3.0,4.0,3,3
2964,44.0,,Bachelor,3,5,4,3,3.0,3,2,3,4,1.0,2,3,5,2,2.0,3.0,,,5,4
2965,48.0,,Master,4,4,3,3,2.0,3,3,4,3,4.0,4,3,3,4,2.0,3.0,,4.0,4,3
2966,58.0,108901.0,Bachelor,3,3,5,5,3.0,3,5,5,2,2.0,3,4,2,3,5.0,,5.0,4.0,3,3
2967,58.0,120327.0,Bachelor,4,4,1,3,5.0,3,3,4,3,5.0,3,5,3,4,,,3.0,,2,4
2968,65.0,,Bachelor,4,3,1,4,3.0,1,2,4,3,3.0,3,5,3,3,5.0,3.0,,5.0,3,4
2969,48.0,,Bachelor,4,2,3,2,1.0,3,4,4,2,3.0,2,4,2,5,4.0,4.0,2.0,4.0,3,3
2970,78.0,,High School,5,4,3,4,3.0,5,3,3,4,,4,4,3,4,,3.0,3.0,,1,5
2971,55.0,,PhD,3,2,3,4,3.0,4,4,4,4,3.0,3,3,3,3,3.0,2.0,2.0,4.0,4,2
2972,44.0,110150.0,Master,3,5,3,1,4.0,3,2,4,3,3.0,3,4,3,5,4.0,5.0,3.0,4.0,4,4
2973,64.0,,Master,5,3,3,3,3.0,1,3,2,3,2.0,5,4,4,3,3.0,,4.0,2.0,3,4
2974,83.0,,Master,1,4,5,3,3.0,4,3,5,3,3.0,2,5,3,4,2.0,,,,2,2
2975,36.0,,Master,4,5,3,3,2.0,3,3,3,2,3.0,3,4,4,3,4.0,3.0,2.0,4.0,3,3
2976,40.0,206420.0,High School,2,3,2,3,4.0,4,2,4,3,2.0,3,4,3,4,4.0,,3.0,3.0,4,4
2977,49.0,,Bachelor,3,5,3,3,3.0,3,3,2,3,3.0,2,3,3,4,2.0,,,4.0,3,5
2978,34.0,90777.0,Bachelor,2,2,3,3,4.0,1,4,5,4,4.0,3,4,3,4,3.0,3.0,3.0,4.0,5,3
2979,60.0,,High School,3,2,3,4,3.0,3,2,3,4,3.0,1,4,1,3,,,,5.0,3,3
2980,39.0,,High School,4,4,2,2,3.0,4,3,4,4,5.0,4,3,3,3,4.0,4.0,3.0,1.0,4,4
2981,38.0,,High School,4,2,3,4,3.0,3,3,2,4,4.0,4,2,1,3,1.0,5.0,5.0,2.0,3,3
2982,53.0,,Bachelor,3,3,5,5,3.0,4,3,4,3,3.0,3,3,4,3,,5.0,3.0,3.0,4,3
2983,71.0,,High School,3,4,4,2,2.0,3,4,3,4,5.0,4,2,3,3,,,,,5,4
2984,28.0,,High School,3,4,3,3,3.0,4,3,4,4,4.0,4,3,4,5,3.0,3.0,4.0,4.0,3,4
2985,27.0,,Bachelor,5,3,4,4,4.0,3,3,3,2,3.0,4,5,4,2,2.0,5.0,,4.0,5,2
2986,46.0,62642.0,High School,2,3,4,5,4.0,2,4,5,3,4.0,1,2,3,4,3.0,3.0,3.0,,3,4
2987,23.0,,Bachelor,4,2,5,4,3.0,3,1,3,1,4.0,3,3,2,2,3.0,3.0,2.0,,3,3
2988,36.0,,High School,2,4,2,4,3.0,4,5,4,3,3.0,2,1,3,3,5.0,5.0,,4.0,2,3
2989,43.0,,Master,4,4,3,5,2.0,3,5,3,4,3.0,1,4,4,2,2.0,3.0,5.0,3.0,5,5
2990,60.0,54339.0,Bachelor,3,3,5,5,2.0,2,2,3,3,3.0,3,4,1,4,,,,3.0,4,3
2991,25.0,,Master,3,3,4,4,5.0,4,4,4,3,3.0,5,1,4,4,3.0,2.0,4.0,3.0,3,4
2992,41.0,55530.0,Master,2,3,3,2,5.0,3,3,3,3,3.0,3,3,4,3,5.0,3.0,3.0,4.0,3,4
2993,34.0,72772.0,PhD,5,3,2,4,1.0,3,2,4,2,,4,3,3,3,2.0,2.0,3.0,4.0,3,3
2994,31.0,122148.0,High School,4,3,4,3,3.0,2,3,3,3,3.0,4,3,3,3,,1.0,,,1,3
2995,48.0,196860.0,Master,3,4,2,4,2.0,3,4,2,3,1.0,3,4,3,3,5.0,,,4.0,3,3
2996,52.0,,Bachelor,1,2,4,2,4.0,3,2,5,4,4.0,4,3,5,2,,,,,2,4
2997,43.0,,High School,5,3,5,4,4.0,4,5,3,2,3.0,4,2,3,3,,1.0,4.0,,2,3
2998,51.0,140636.0,Master,5,2,2,3,3.0,3,3,3,3,4.0,2,4,3,3,5.0,,3.0,3.0,4,5
2999,28.0,,High School,2,5,2,4,3.0,3,3,3,3,,4,4,3,3,3.0,,3.0,5.0,4,3
3000,52.0,,Master,4,4,4,2,4.0,2,4,4,3,3.0,3,3,4,3,3.0,,4.0,3.0,5,4
3001,54.0,,Bachelor,5,3,4,1,3.0,3,3,3,2,2.0,4,2,4,5,,,4.0,3.0,3,3
3002,55.0,,High School,4,1,2,4,4.0,1,4,3,4,3.0,3,3,3,1,4.0,3.0,,4.0,2,3
3003,18.0,,Bachelor,3,3,3,3,4.0,3,5,4,3,3.0,5,4,5,3,4.0,3.0,4.0,3.0,3,3
3004,56.0,,High School,3,4,5,4,3.0,3,3,4,3,3.0,4,3,4,3,4.0,5.0,2.0,,4,5
3005,52.0,268315.0,Bachelor,4,3,3,5,,4,2,4,2,3.0,3,3,3,3,4.0,,3.0,2.0,4,3
3006,63.0,,High School,5,3,3,3,3.0,4,4,3,4,3.0,4,2,2,5,,4.0,,,3,4
3007,28.0,,Master,4,5,3,4,3.0,3,3,4,4,4.0,4,4,2,3,5.0,2.0,3.0,3.0,2,3
3008,50.0,,High School,3,3,5,3,3.0,5,4,3,3,3.0,3,3,3,2,4.0,3.0,,3.0,4,4
3009,39.0,,Master,2,5,3,3,3.0,3,3,2,3,3.0,5,3,2,3,3.0,2.0,3.0,3.0,3,3
3010,19.0,,Master,4,1,3,4,3.0,2,2,2,3,2.0,3,3,3,4,2.0,3.0,3.0,1.0,5,3
3011,46.0,,Bachelor,3,3,4,2,5.0,4,4,1,3,3.0,3,3,2,4,3.0,1.0,4.0,2.0,4,3
3012,18.0,,High School,4,3,4,3,,3,3,3,5,3.0,4,3,3,4,3.0,3.0,2.0,3.0,3,5
3013,41.0,,Bachelor,3,3,3,3,4.0,2,2,4,1,4.0,4,4,4,3,,3.0,4.0,2.0,3,3
3014,43.0,,Bachelor,2,3,5,3,4.0,3,2,5,3,2.0,4,3,2,3,5.0,3.0,3.0,4.0,2,3
3015,35.0,71303.0,Bachelor,4,4,5,4,1.0,2,4,4,3,3.0,4,4,3,3,2.0,4.0,1.0,3.0,3,3
3016,49.0,,Bachelor,3,3,3,3,4.0,4,4,4,3,4.0,4,2,2,3,5.0,3.0,4.0,,3,3
3017,24.0,49133.0,Bachelor,2,2,1,3,4.0,3,3,5,3,3.0,4,2,3,3,3.0,3.0,3.0,3.0,5,3
3018,32.0,37205.0,High School,4,4,2,4,3.0,3,3,3,3,4.0,4,3,4,3,4.0,3.0,,,3,4
3019,70.0,,Bachelor,3,5,2,4,3.0,2,2,2,2,2.0,3,2,5,4,3.0,,3.0,5.0,3,4
3020,36.0,,Bachelor,3,5,4,4,1.0,4,3,3,3,4.0,3,3,4,2,2.0,,2.0,3.0,3,4
3021,37.0,,Bachelor,3,4,3,4,3.0,3,4,3,1,2.0,3,5,4,5,3.0,,,4.0,3,3
3022,32.0,,High School,3,2,3,1,2.0,2,2,3,3,3.0,2,3,3,4,5.0,5.0,4.0,4.0,3,4
3023,60.0,,Master,3,3,3,3,3.0,3,4,3,4,2.0,3,3,3,3,3.0,,,,3,2
3024,51.0,,PhD,2,1,2,2,3.0,4,3,4,3,3.0,4,3,3,4,4.0,,4.0,,4,1
3025,29.0,,Bachelor,2,4,3,4,3.0,3,3,4,3,4.0,4,3,2,4,5.0,4.0,3.0,3.0,4,3
3026,49.0,62475.0,Bachelor,3,2,3,3,3.0,2,1,3,3,3.0,3,5,5,4,,,,,3,3
3027,61.0,,High School,3,5,3,3,5.0,5,4,3,4,5.0,3,2,5,4,4.0,3.0,,3.0,3,3
3028,54.0,105247.0,PhD,3,3,4,4,3.0,4,3,4,3,3.0,5,2,3,5,3.0,,4.0,3.0,4,3
3029,58.0,297639.0,High School,3,1,3,2,3.0,3,5,3,4,4.0,3,2,4,4,2.0,4.0,,4.0,3,2
3030,70.0,,Bachelor,4,4,3,4,4.0,3,2,4,4,3.0,3,5,3,1,3.0,,,,2,3
3031,26.0,,Bachelor,3,2,2,3,3.0,2,2,3,3,,3,4,3,3,5.0,4.0,3.0,3.0,4,2
3032,52.0,,High School,1,4,4,3,2.0,3,3,3,4,3.0,4,4,3,1,3.0,3.0,4.0,4.0,3,3
3033,33.0,,Master,4,4,3,4,3.0,4,3,2,3,3.0,3,4,4,3,3.0,2.0,3.0,2.0,4,5
3034,33.0,110571.0,High School,4,1,1,1,5.0,2,4,3,4,5.0,4,2,2,2,3.0,3.0,,4.0,3,5
3035,47.0,130769.0,Bachelor,2,4,3,2,3.0,4,3,4,4,3.0,3,3,4,3,3.0,,3.0,5.0,3,2
3036,29.0,,High School,2,3,3,3,1.0,3,3,3,4,4.0,5,3,4,3,3.0,4.0,4.0,4.0,4,3
3037,42.0,,Bachelor,1,3,2,2,4.0,2,4,3,2,3.0,2,3,3,4,3.0,,3.0,3.0,3,4
3038,65.0,110732.0,Master,3,4,1,3,3.0,3,3,3,3,4.0,1,2,4,4,,3.0,1.0,,3,1
3039,57.0,,Master,3,5,5,3,4.0,4,4,3,3,3.0,3,3,4,3,3.0,,4.0,5.0,4,3
3040,25.0,,Bachelor,3,5,5,4,3.0,3,3,3,4,5.0,3,3,4,4,5.0,3.0,4.0,3.0,4,4
3041,22.0,,High School,4,4,4,3,4.0,3,5,3,4,5.0,3,4,5,3,3.0,3.0,4.0,2.0,3,3
3042,41.0,,Bachelor,3,4,3,4,5.0,3,5,3,3,4.0,2,3,5,3,4.0,,3.0,4.0,5,3
3043,36.0,,Bachelor,3,3,4,2,3.0,3,3,2,3,2.0,4,3,3,2,,5.0,,5.0,3,3
3044,53.0,,High School,4,3,4,5,4.0,4,5,4,1,2.0,4,3,2,4,2.0,4.0,5.0,,3,3
3045,29.0,,High School,4,4,2,2,4.0,1,3,4,4,4.0,4,3,4,1,2.0,4.0,4.0,4.0,2,3
3046,49.0,,High School,3,5,3,3,3.0,2,4,4,4,1.0,3,1,4,3,,3.0,,2.0,1,4
3047,51.0,,High School,3,1,2,1,,3,5,4,3,2.0,4,4,2,3,4.0,3.0,,3.0,5,4
3048,44.0,,High School,3,3,3,3,4.0,5,5,3,1,3.0,1,3,2,3,4.0,4.0,,5.0,3,4
3049,46.0,209081.0,High School,3,3,4,5,3.0,4,5,4,4,4.0,4,3,3,3,,3.0,4.0,4.0,2,4
3050,74.0,,High School,2,4,4,3,4.0,4,4,3,3,3.0,3,4,3,3,,2.0,,,4,4
3051,43.0,,Master,2,3,2,5,3.0,5,3,5,3,4.0,3,1,5,3,3.0,3.0,2.0,3.0,4,3
3052,58.0,,High School,4,5,1,3,3.0,2,5,3,4,3.0,5,3,3,2,,,,,4,4
3053,28.0,,Master,5,3,2,2,3.0,4,4,4,3,3.0,4,4,2,3,4.0,3.0,4.0,5.0,2,4
3054,36.0,,PhD,2,4,5,4,1.0,1,4,3,3,1.0,5,4,3,4,3.0,4.0,,4.0,5,4
3055,32.0,,Bachelor,2,4,5,3,2.0,3,4,2,3,4.0,3,3,4,4,3.0,,,3.0,3,3
3056,59.0,,Bachelor,2,3,3,3,2.0,3,3,4,3,5.0,3,2,3,3,,,4.0,5.0,3,3
3057,52.0,,High School,3,3,3,4,4.0,3,3,4,2,3.0,3,3,5,2,,,4.0,2.0,3,3
3058,57.0,201775.0,High School,4,3,3,4,2.0,5,3,3,3,4.0,4,3,3,5,4.0,,4.0,,3,3
3059,44.0,122265.0,Bachelor,4,5,3,3,3.0,3,2,5,1,2.0,3,3,2,4,,,,3.0,3,3
3060,21.0,44201.0,Master,4,2,3,4,3.0,4,4,4,5,5.0,2,1,2,4,4.0,4.0,3.0,3.0,3,5
3061,52.0,,Bachelor,4,3,4,2,3.0,4,3,2,4,5.0,4,5,3,3,,4.0,3.0,3.0,2,3
3062,50.0,,High School,3,3,3,1,4.0,3,2,1,4,1.0,3,3,4,3,5.0,,,,5,5
3063,62.0,,Bachelor,3,2,2,1,2.0,2,3,3,3,2.0,3,3,3,4,3.0,,3.0,,3,5
3064,53.0,,Bachelor,4,3,2,1,5.0,4,3,3,3,3.0,3,4,3,3,4.0,,3.0,4.0,2,3
3065,48.0,,Bachelor,3,4,2,3,4.0,4,1,2,3,3.0,2,4,4,3,3.0,3.0,4.0,,3,3
3066,51.0,,High School,3,4,3,3,3.0,4,3,2,4,3.0,3,2,5,5,,,,,2,4
3067,58.0,,Bachelor,3,3,3,4,2.0,5,4,3,3,2.0,4,3,4,2,3.0,,,3.0,2,4
3068,58.0,76484.0,Bachelor,4,3,3,1,2.0,3,3,3,4,4.0,3,3,4,4,1.0,,,,1,4
3069,38.0,69901.0,Master,3,4,2,4,2.0,3,3,4,2,4.0,2,3,4,3,4.0,,4.0,,4,3
3070,24.0,,High School,5,2,5,3,2.0,4,2,4,5,4.0,4,5,4,4,4.0,4.0,2.0,3.0,4,2
3071,56.0,86443.0,High School,3,2,4,3,4.0,3,3,3,2,4.0,5,4,3,3,3.0,2.0,,,3,5
3072,45.0,,Master,3,5,3,2,,5,1,2,4,1.0,3,5,1,1,,3.0,4.0,3.0,3,4
3073,42.0,169384.0,High School,3,5,3,4,,4,5,3,3,4.0,5,5,3,1,4.0,4.0,2.0,5.0,4,3
3074,61.0,,Bachelor,2,4,3,4,4.0,3,2,4,4,1.0,2,2,1,4,,5.0,,1.0,5,3
3075,42.0,,Master,2,4,3,1,5.0,2,4,5,4,2.0,5,3,4,4,5.0,3.0,3.0,3.0,1,3
3076,51.0,,High School,5,2,4,3,2.0,3,3,3,3,2.0,4,3,1,4,3.0,,3.0,4.0,3,5
3077,65.0,154838.0,Bachelor,3,3,2,3,2.0,3,3,2,5,4.0,5,3,1,2,2.0,,1.0,2.0,2,3
3078,52.0,,Bachelor,2,3,3,4,4.0,3,3,3,3,2.0,2,3,1,3,4.0,,3.0,4.0,4,2
3079,34.0,,Bachelor,3,2,3,4,3.0,3,5,4,4,4.0,3,3,3,3,4.0,,2.0,4.0,3,5
3080,40.0,65237.0,Bachelor,2,1,2,3,3.0,4,3,3,3,2.0,5,3,4,2,1.0,3.0,1.0,3.0,3,5
3081,46.0,142961.0,High School,4,3,3,2,,3,3,2,3,4.0,3,5,5,3,4.0,5.0,3.0,,4,2
3082,55.0,,Master,1,5,3,3,4.0,3,5,4,3,4.0,4,3,3,3,3.0,,4.0,3.0,4,3
3083,53.0,,Master,3,5,2,3,4.0,2,2,4,2,4.0,2,4,4,4,,3.0,3.0,,4,3
3084,36.0,121694.0,High School,4,3,3,5,4.0,4,3,4,4,3.0,4,3,3,3,4.0,3.0,5.0,4.0,3,3
3085,53.0,152543.0,Master,2,5,3,3,4.0,3,3,4,3,4.0,3,4,2,2,,,4.0,2.0,4,3
3086,90.0,,Bachelor,2,3,1,4,4.0,3,3,4,4,5.0,2,3,4,3,,4.0,,,4,3
3087,50.0,,High School,4,4,2,3,4.0,3,5,3,5,4.0,3,2,4,3,1.0,4.0,2.0,2.0,4,2
3088,37.0,92688.0,Bachelor,3,3,2,1,2.0,4,3,4,3,2.0,3,3,4,3,,2.0,4.0,2.0,4,5
3089,64.0,,Bachelor,2,1,3,3,4.0,3,3,4,4,3.0,4,3,5,2,1.0,,5.0,,3,4
3090,34.0,98712.0,High School,4,5,5,2,2.0,4,3,1,3,3.0,4,2,4,3,5.0,,3.0,3.0,3,4
3091,66.0,,High School,4,3,4,3,3.0,3,2,4,4,2.0,3,4,2,4,,3.0,4.0,,4,3
3092,42.0,,Master,2,2,5,4,3.0,5,2,4,3,2.0,1,3,2,3,3.0,3.0,3.0,3.0,4,2
3093,54.0,92255.0,Master,3,5,5,3,4.0,3,3,3,4,4.0,3,2,3,4,3.0,,3.0,,3,3
3094,36.0,148568.0,High School,3,4,3,3,3.0,3,2,1,4,2.0,1,5,2,2,3.0,4.0,2.0,4.0,4,3
3095,52.0,,Bachelor,1,3,3,4,5.0,4,3,2,3,5.0,4,1,3,3,,4.0,,5.0,2,3
3096,50.0,,Bachelor,3,4,5,4,1.0,3,2,3,5,5.0,3,1,2,4,,3.0,2.0,3.0,3,1
3097,60.0,,Bachelor,3,4,3,2,3.0,3,3,2,3,4.0,5,5,5,2,,,5.0,,3,3
3098,40.0,275678.0,High School,5,3,2,2,3.0,1,5,2,3,2.0,3,3,3,3,3.0,3.0,5.0,5.0,3,4
3099,64.0,,Bachelor,3,2,3,2,2.0,3,3,3,3,3.0,3,3,4,4,,4.0,,,5,1
3100,52.0,,Master,3,4,3,3,,4,3,1,3,3.0,1,2,3,2,5.0,4.0,,2.0,5,2
3101,18.0,,Bachelor,2,4,3,3,3.0,5,2,2,3,4.0,5,3,2,1,5.0,2.0,3.0,3.0,4,3
3102,50.0,91728.0,High School,2,3,2,5,2.0,3,3,3,2,3.0,3,2,4,4,4.0,4.0,3.0,3.0,3,3
3103,18.0,73498.0,Master,3,3,3,4,,4,4,4,3,2.0,2,1,4,2,3.0,4.0,3.0,3.0,1,4
3104,25.0,,Bachelor,4,4,3,4,4.0,4,2,3,3,,4,5,4,4,4.0,4.0,3.0,2.0,4,3
3105,40.0,,High School,3,5,4,2,,3,2,5,3,3.0,3,3,4,4,3.0,,4.0,3.0,2,4
3106,18.0,47443.0,Bachelor,2,3,2,2,2.0,3,3,1,3,3.0,1,3,4,4,4.0,2.0,3.0,2.0,5,4
3107,33.0,,High School,1,1,4,2,5.0,4,4,4,2,2.0,4,3,4,3,5.0,3.0,3.0,5.0,5,2
3108,43.0,87692.0,Master,3,2,4,3,4.0,5,5,4,4,3.0,3,3,3,3,4.0,5.0,4.0,1.0,3,4
3109,43.0,,High School,3,5,5,4,3.0,3,2,4,3,3.0,5,3,3,5,4.0,3.0,,3.0,3,4
3110,31.0,54048.0,Bachelor,3,4,4,4,1.0,4,4,3,4,,2,1,3,1,4.0,3.0,4.0,3.0,4,2
3111,47.0,131957.0,Bachelor,3,4,3,3,4.0,2,3,3,2,3.0,3,3,5,4,4.0,3.0,4.0,4.0,3,4
3112,65.0,222578.0,High School,3,3,4,4,3.0,3,2,4,2,3.0,3,5,4,4,3.0,,,4.0,5,5
3113,43.0,100173.0,High School,4,3,5,3,3.0,3,4,2,4,3.0,5,4,4,2,5.0,,,5.0,2,4
3114,37.0,84983.0,Master,3,1,3,3,1.0,3,3,3,4,3.0,3,4,3,3,4.0,5.0,3.0,1.0,2,3
3115,51.0,120350.0,Bachelor,3,4,3,3,2.0,1,3,2,4,4.0,3,5,4,2,4.0,5.0,,4.0,2,3
3116,29.0,,Master,5,3,3,2,4.0,3,3,2,1,4.0,2,2,2,3,1.0,5.0,5.0,3.0,3,3
3117,61.0,,Master,4,3,3,4,4.0,4,1,3,3,4.0,2,5,3,5,4.0,3.0,,4.0,2,2
3118,63.0,49502.0,Bachelor,4,3,4,4,3.0,4,4,5,3,4.0,4,5,4,3,4.0,,,4.0,3,3
3119,74.0,,Bachelor,3,4,3,4,3.0,3,5,5,4,3.0,3,3,1,3,,,,3.0,3,4
3120,52.0,102170.0,Bachelor,3,2,4,3,4.0,2,3,4,3,3.0,4,4,3,4,,,4.0,,2,3
3121,29.0,,Bachelor,5,3,1,5,3.0,5,2,3,1,4.0,2,1,5,3,5.0,4.0,2.0,,2,1
3122,60.0,72939.0,High School,5,5,3,2,4.0,3,3,3,3,4.0,3,5,3,4,,3.0,,,3,3
3123,21.0,,PhD,2,4,4,3,3.0,3,4,4,3,4.0,4,3,4,5,4.0,3.0,3.0,3.0,3,4
3124,63.0,,Bachelor,3,3,2,2,4.0,4,3,3,4,4.0,2,5,4,3,,3.0,,3.0,4,3
3125,47.0,,High School,3,4,3,3,,3,4,3,4,4.0,3,3,2,4,3.0,5.0,,,2,4
3126,38.0,,Master,3,3,4,3,4.0,3,5,4,4,4.0,3,4,1,3,1.0,4.0,3.0,3.0,1,1
3127,39.0,,Master,3,3,4,4,3.0,3,3,4,4,3.0,2,2,4,2,3.0,,,3.0,3,3
3128,42.0,96510.0,Master,1,3,3,2,2.0,3,4,3,5,3.0,3,2,2,4,4.0,3.0,3.0,4.0,4,4
3129,62.0,,High School,2,4,5,3,2.0,4,3,3,5,3.0,4,3,3,3,,3.0,,4.0,3,4
3130,18.0,,High School,3,4,3,4,,1,4,2,5,3.0,4,3,3,3,3.0,4.0,2.0,3.0,4,1
3131,51.0,83060.0,Master,5,3,3,5,3.0,3,4,3,4,4.0,3,2,3,3,1.0,,4.0,4.0,2,3
3132,57.0,,High School,4,5,3,3,4.0,3,3,3,3,4.0,4,1,2,1,3.0,4.0,,3.0,4,3
3133,29.0,,Master,3,3,4,4,3.0,5,3,3,3,4.0,2,4,2,3,4.0,4.0,3.0,,3,2
3134,71.0,,Bachelor,1,4,2,4,3.0,4,1,4,1,3.0,4,2,4,3,1.0,,,,3,3
3135,63.0,256214.0,Bachelor,2,3,3,3,4.0,3,4,3,3,3.0,3,4,4,3,,5.0,4.0,4.0,2,2
3136,35.0,,Bachelor,4,4,4,4,2.0,4,2,3,4,4.0,3,3,5,1,4.0,3.0,4.0,3.0,4,2
3137,48.0,,Bachelor,2,3,4,4,2.0,3,3,5,4,3.0,4,3,3,2,,5.0,4.0,4.0,3,4
3138,31.0,,Bachelor,3,3,3,5,3.0,5,4,2,2,4.0,4,3,3,4,2.0,4.0,3.0,4.0,5,4
3139,39.0,,High School,3,3,3,3,3.0,5,2,3,1,4.0,1,3,4,2,4.0,4.0,3.0,4.0,4,4
3140,22.0,,PhD,2,2,3,2,3.0,2,5,4,3,2.0,2,3,3,4,3.0,5.0,,3.0,4,3
3141,46.0,,Master,3,3,2,3,1.0,5,3,3,4,3.0,4,4,4,2,3.0,2.0,,,3,3
3142,26.0,,High School,4,3,5,3,4.0,3,2,2,4,3.0,4,4,2,3,4.0,3.0,3.0,3.0,5,2
3143,30.0,,High School,3,1,1,3,4.0,3,1,4,4,5.0,3,5,3,3,1.0,5.0,2.0,4.0,2,3
3144,52.0,133367.0,Bachelor,5,2,3,5,4.0,4,3,3,4,4.0,4,3,5,4,,3.0,3.0,2.0,4,2
3145,50.0,,Bachelor,3,3,4,4,3.0,3,3,2,3,5.0,3,4,3,2,4.0,4.0,3.0,3.0,4,3
3146,31.0,66843.0,Master,3,2,4,4,4.0,3,3,3,3,4.0,3,2,3,4,,5.0,,,5,2
3147,23.0,,High School,4,2,2,5,3.0,3,3,3,5,3.0,4,2,4,4,4.0,,4.0,4.0,2,4
3148,54.0,140417.0,Bachelor,4,2,1,2,4.0,2,2,5,3,5.0,4,3,3,5,4.0,3.0,2.0,3.0,3,2
3149,55.0,,High School,3,5,4,3,4.0,3,4,3,4,4.0,3,4,4,3,,,4.0,3.0,4,2
3150,60.0,,High School,1,4,2,3,3.0,1,3,2,5,3.0,5,5,3,4,4.0,,4.0,1.0,4,5
3151,60.0,,Bachelor,4,5,3,3,,2,4,5,3,5.0,3,4,4,4,,3.0,,4.0,3,3
3152,50.0,,High School,3,4,3,3,3.0,4,4,3,2,3.0,3,3,5,4,,,,4.0,3,4
3153,43.0,,Master,3,3,2,4,4.0,3,2,5,5,2.0,4,4,3,3,,4.0,4.0,4.0,3,1
3154,37.0,,Bachelor,2,3,3,3,3.0,3,3,3,2,3.0,3,4,4,3,4.0,2.0,3.0,3.0,5,1
3155,54.0,,High School,3,4,2,2,3.0,2,4,2,4,3.0,2,2,3,4,5.0,,,,4,2
3156,31.0,76611.0,Master,4,5,4,3,3.0,4,4,4,3,4.0,5,5,3,3,4.0,4.0,3.0,4.0,5,3
3157,52.0,,Bachelor,2,4,4,2,4.0,2,3,5,4,3.0,4,2,4,2,,3.0,,3.0,2,1
3158,20.0,125880.0,Bachelor,3,3,3,2,2.0,3,4,4,3,4.0,2,3,3,3,3.0,4.0,2.0,2.0,3,3
3159,54.0,,High School,3,3,4,3,2.0,5,3,1,3,,4,5,3,4,3.0,3.0,,3.0,2,3
3160,48.0,,Master,3,3,4,2,3.0,1,5,3,3,4.0,3,3,3,3,,3.0,5.0,4.0,3,4
