applicant_id,age,income,employment_length,debt,credit_score,loan_amount,interest_rate,term,purpose,grade,delinquencies,inquiries,open_accounts,default
3714,23,23090.0,2.7,1799.08,660,27102,14.64,36,debt_consolidation,B,0.0,1,7,0
3715,40,163643.0,0.2,36948.45,605,12067,8.29,36,credit_card,C,0.0,1,5,0
3716,57,21334.0,6.0,10583.57,709,9803,12.21,36,car,A,0.0,2,7,0
3717,33,54770.0,5.1,23883.08,594,14416,10.29,36,debt_consolidation,D,0.0,1,9,0
3718,54,,1.9,26920.94,612,28628,10.21,36,debt_consolidation,C,1.0,0,9,0
3719,44,71059.0,,21121.68,766,14162,8.12,60,home,AA,0.0,0,8,0
3720,31,43286.0,2.3,14153.19,715,9023,6.48,60,debt_consolidation,A,0.0,1,4,1
3721,51,86407.0,14.1,22095.51,693,4444,10.38,60,credit_card,B,0.0,1,10,0
3722,36,15000.0,2.2,6854.35,652,6519,8.89,60,car,B,3.0,2,10,1
3723,37,40541.0,1.0,2978.22,711,4008,7.16,36,debt_consolidation,A,1.0,0,6,0
3724,39,15000.0,1.9,2356.45,699,15250,11.05,36,car,B,0.0,2,7,0
3725,27,,4.5,3625.34,657,5601,10.26,60,debt_consolidation,B,0.0,2,5,0
3726,37,68202.0,1.4,25655.36,597,4948,10.04,60,debt_consolidation,D,1.0,2,7,0
3727,32,62666.0,1.6,7543.91,772,52784,9.03,36,home,AA,0.0,1,6,0
3728,51,23064.0,0.6,4730.57,820,4412,8.47,60,credit_card,AA,0.0,0,6,0
3729,24,,0.1,32060.21,727,100000,7.4,36,debt_consolidation,A,1.0,0,7,0
3730,39,21094.0,0.8,605.66,763,4691,7.32,36,home,AA,1.0,2,6,0
3731,40,56933.0,1.0,10309.49,735,11443,5.95,36,car,A,2.0,0,6,0
3732,26,34368.0,10.4,18929.24,585,18726,12.14,60,debt_consolidation,D,0.0,0,6,0
3733,26,40170.0,0.3,13013.51,792,23105,7.91,36,debt_consolidation,AA,0.0,3,7,0
3734,32,24905.0,6.2,14333.63,709,57589,11.24,36,other,A,0.0,0,10,0
3735,52,85817.0,0.7,44422.14,668,46916,10.55,36,car,B,2.0,0,6,0
3736,51,28721.0,16.8,2136.91,690,14839,8.54,36,credit_card,B,1.0,3,6,0
3737,45,34665.0,4.0,11522.76,706,5761,10.57,60,other,A,0.0,2,9,0
3738,18,50902.0,9.6,26753.92,801,19200,4.36,60,debt_consolidation,AA,0.0,1,4,0
3739,43,109229.0,12.3,55340.51,534,15590,13.31,36,credit_card,D,0.0,0,6,0
3740,46,86798.0,1.6,41040.3,627,24611,13.28,60,credit_card,C,0.0,0,6,0
3741,33,26603.0,1.3,9178.5,640,26287,9.62,60,credit_card,C,1.0,1,6,0
3742,35,246613.0,3.7,4904.26,698,14114,7.65,36,home,B,1.0,0,7,0
3743,51,92507.0,25.2,28572.9,675,11758,11.71,36,other,B,0.0,4,4,1
3744,30,53725.0,0.1,12863.67,621,5482,10.46,60,credit_card,C,0.0,0,6,0
3745,46,15000.0,8.0,893.24,594,3743,13.25,60,car,D,1.0,3,11,1
3746,44,29299.0,5.4,9388.26,567,6235,11.98,60,other,D,0.0,1,8,0
3747,31,41276.0,12.2,9773.19,684,29896,9.63,36,debt_consolidation,B,0.0,3,6,0
3748,26,24924.0,1.8,6963.66,710,17546,5.76,60,other,A,0.0,1,10,1
3749,49,,6.9,9969.31,671,9590,10.41,36,credit_card,B,0.0,0,11,0
3750,47,45823.0,0.6,16505.21,743,6592,8.85,36,car,A,1.0,0,8,0
3751,46,43585.0,1.3,16924.59,654,9288,9.4,60,home,B,1.0,0,10,0
3752,34,19429.0,4.6,2519.79,603,43898,8.95,60,other,C,0.0,3,9,0
3753,31,49232.0,2.7,21121.71,589,28242,13.65,36,car,D,1.0,2,11,0
3754,22,15639.0,1.8,9937.68,725,8804,9.39,60,debt_consolidation,A,0.0,4,11,0
3755,49,17978.0,12.8,1897.68,599,32440,11.4,36,home,D,0.0,0,4,0
3756,42,15000.0,0.5,6729.88,645,3182,12.2,36,debt_consolidation,C,0.0,0,5,0
3757,37,21209.0,10.3,5062.23,831,12105,6.87,60,car,AA,0.0,2,9,0
3758,39,143104.0,23.6,53482.34,695,32114,8.84,36,debt_consolidation,B,1.0,2,4,1
3759,43,33464.0,7.4,13512.04,668,13154,9.96,60,car,B,0.0,0,6,0
3760,56,36782.0,1.7,9177.6,639,59262,9.4,60,home,C,2.0,1,6,0
3761,33,,17.6,5442.56,633,6172,11.44,36,debt_consolidation,C,1.0,2,6,0
3762,36,30798.0,0.3,12163.59,564,6078,11.96,36,home,D,0.0,1,10,1
3763,19,15000.0,2.1,5284.98,686,4113,10.34,36,other,B,0.0,1,6,0
3764,23,32582.0,5.4,2459.2,656,8170,10.75,60,home,B,0.0,0,4,0
3765,46,15000.0,8.0,6197.16,556,11895,11.52,36,credit_card,D,0.0,0,14,0
3766,45,63849.0,5.8,20000.93,758,17230,6.13,60,home,AA,,0,4,1
3767,24,41200.0,7.9,6600.7,684,18376,9.16,60,debt_consolidation,B,0.0,1,5,0
3768,36,15000.0,9.2,2252.54,568,8929,13.41,60,home,D,0.0,1,7,0
3769,31,64373.0,2.3,12970.76,749,33995,6.64,36,home,A,0.0,1,6,0
3770,68,25453.0,0.3,6911.26,761,14229,7.25,60,home,AA,0.0,0,5,0
3771,54,16177.0,0.5,3418.6,634,6105,10.1,36,credit_card,C,1.0,2,8,1
3772,48,130204.0,5.7,40030.11,660,21938,10.73,36,debt_consolidation,B,2.0,2,8,0
3773,49,15000.0,0.5,2280.83,603,28157,12.06,36,debt_consolidation,C,1.0,1,3,0
3774,35,86481.0,7.4,40956.51,627,3641,11.48,36,credit_card,C,1.0,0,3,0
3775,36,22225.0,4.1,13446.79,786,36866,4.48,60,credit_card,AA,0.0,0,7,0
3776,24,66263.0,14.2,31675.91,519,10209,14.18,36,credit_card,D,0.0,0,5,1
3777,35,20715.0,10.4,12958.68,643,21837,14.5,60,home,C,0.0,2,6,1
3778,37,67407.0,,12767.23,566,14482,14.05,36,home,D,1.0,1,10,1
3779,47,15000.0,3.5,5665.45,687,19159,10.68,60,home,B,2.0,4,5,1
3780,69,23635.0,11.1,11875.12,625,40512,13.46,36,car,C,1.0,2,9,0
3781,40,114272.0,4.3,42888.43,735,17110,7.7,60,debt_consolidation,A,0.0,0,9,0
3782,35,229603.0,4.2,19135.15,688,3977,12.03,36,car,B,0.0,1,9,0
3783,47,39262.0,0.6,12998.23,524,7334,13.1,36,debt_consolidation,D,0.0,0,7,0
3784,56,18365.0,13.1,2174.91,678,6218,12.27,60,debt_consolidation,B,0.0,1,9,0
3785,44,15000.0,10.6,4839.72,729,17661,5.49,60,debt_consolidation,A,1.0,1,11,0
3786,36,26461.0,3.4,9405.5,688,73092,9.99,60,debt_consolidation,B,1.0,0,6,0
3787,47,,0.3,7606.11,767,27316,7.62,36,debt_consolidation,AA,1.0,0,6,0
3788,31,25772.0,5.8,6604.26,715,9245,9.23,36,credit_card,A,0.0,0,4,0
3789,38,19295.0,5.6,6336.45,743,18815,9.0,60,debt_consolidation,A,0.0,1,6,0
3790,60,24651.0,6.5,14010.79,479,66572,14.62,60,home,D,0.0,1,4,0
3791,34,,,3871.28,701,18790,11.65,60,credit_card,A,1.0,0,4,0
3792,35,40588.0,1.1,22440.47,668,20696,10.36,60,car,B,1.0,1,5,0
3793,22,,8.7,7700.59,681,21614,12.07,36,credit_card,B,1.0,0,5,0
3794,23,79962.0,0.6,57905.83,641,14098,9.04,36,car,C,0.0,1,7,1
3795,40,154607.0,5.6,46446.6,763,17034,6.38,60,home,AA,0.0,1,5,0
3796,52,,2.0,18072.77,556,12684,13.0,60,credit_card,D,1.0,0,5,0
3797,37,46867.0,14.3,11687.97,542,29516,15.69,36,credit_card,D,1.0,1,7,0
3798,18,56304.0,7.7,6238.69,732,20002,8.48,36,home,A,0.0,3,7,0
3799,18,27236.0,12.9,6863.52,653,73755,12.96,36,debt_consolidation,B,1.0,0,4,1
3800,69,36773.0,7.5,8686.07,671,57428,10.31,36,car,B,0.0,1,7,0
3801,41,19268.0,2.8,6323.54,635,25140,16.23,60,car,C,0.0,2,9,0
3802,27,62121.0,2.0,9705.45,848,19988,6.55,60,home,AA,0.0,0,5,0
3803,20,49985.0,8.4,8095.61,610,4452,12.3,60,debt_consolidation,C,0.0,1,5,0
3804,32,16335.0,,6601.81,733,8638,11.06,36,credit_card,A,0.0,4,9,0
3805,47,45443.0,10.5,18469.88,732,3207,8.68,36,credit_card,A,0.0,1,8,0
3806,40,140916.0,0.3,41454.46,699,30560,9.5,60,car,B,1.0,4,9,0
3807,41,70029.0,16.1,8436.13,495,38338,15.43,36,credit_card,D,1.0,1,6,0
3808,37,42438.0,1.0,8401.1,606,10593,13.49,60,debt_consolidation,C,1.0,2,7,1
3809,35,47693.0,2.0,2152.64,768,4277,5.26,36,car,AA,1.0,1,10,0
3810,41,15000.0,0.5,4713.78,582,20029,8.45,60,car,D,0.0,2,8,0
3811,38,42639.0,0.5,8676.56,786,21344,3.37,36,other,AA,2.0,1,3,0
3812,33,62245.0,2.3,19982.52,788,52238,6.85,36,home,AA,1.0,0,8,0
3813,24,,,32797.77,603,8376,12.61,36,car,C,2.0,0,6,1
3814,35,37883.0,9.9,7731.78,724,6081,7.67,60,credit_card,A,2.0,2,7,0
3815,34,61627.0,1.9,16470.29,649,50878,10.82,60,debt_consolidation,C,1.0,1,3,0
3816,30,48846.0,4.8,18841.59,702,29989,10.46,36,home,A,0.0,0,6,0
3817,36,25193.0,11.4,21459.63,667,24345,9.43,60,debt_consolidation,B,1.0,1,6,0
3818,30,25177.0,5.7,3937.49,616,22441,8.88,60,car,C,,1,6,0
3819,49,46063.0,15.9,13267.17,659,6857,9.97,36,debt_consolidation,B,1.0,1,8,0
3820,37,28740.0,12.3,10697.14,688,4181,10.78,36,credit_card,B,0.0,0,6,0
3821,50,33776.0,0.1,8795.5,663,4406,15.38,36,credit_card,B,1.0,0,7,0
3822,29,30664.0,2.9,5870.18,613,8796,12.24,60,car,C,0.0,1,8,0
3823,51,31562.0,2.1,9959.42,693,15415,10.81,36,credit_card,B,0.0,2,5,0
3824,42,65647.0,1.9,15706.49,649,24668,9.04,60,car,C,0.0,0,8,0
3825,63,55735.0,2.4,18584.63,735,9989,11.64,36,debt_consolidation,A,0.0,2,6,0
3826,33,15000.0,1.4,4676.89,682,8110,9.39,60,car,B,0.0,1,7,0
3827,29,22928.0,15.8,10124.02,665,18375,7.44,60,car,B,0.0,2,5,0
3828,59,147672.0,3.9,41368.06,812,28364,9.75,60,car,AA,0.0,3,5,0
3829,41,15018.0,2.8,3997.28,698,2779,9.95,60,home,B,1.0,1,5,0
3830,23,67743.0,3.8,7087.7,680,21207,14.1,60,home,B,1.0,3,7,0
3831,24,35939.0,9.5,9190.48,687,2281,10.97,60,credit_card,B,0.0,1,7,0
3832,64,80444.0,6.5,37235.29,735,4100,7.8,60,car,A,2.0,0,8,0
3833,39,34278.0,0.8,7426.14,674,27046,10.21,36,credit_card,B,0.0,0,6,0
3834,18,70365.0,0.6,10441.83,598,9552,11.68,36,debt_consolidation,D,,1,8,0
3835,21,28601.0,1.3,4850.38,743,32249,8.07,36,car,A,0.0,1,7,0
3836,34,34421.0,0.6,5244.34,659,15652,11.01,60,credit_card,B,0.0,2,3,0
3837,21,36050.0,9.7,14760.71,736,3160,6.21,36,credit_card,A,1.0,0,7,0
3838,52,41281.0,0.6,13765.86,730,14205,9.97,36,other,A,1.0,0,5,0
3839,38,15000.0,3.2,4540.14,657,11757,5.3,60,debt_consolidation,B,1.0,1,4,0
3840,42,,11.7,62967.2,829,24577,3.94,36,other,AA,0.0,1,9,0
3841,40,24572.0,5.1,8219.86,603,41827,11.1,60,credit_card,C,2.0,0,5,1
3842,26,46380.0,4.2,8413.31,631,13504,10.6,36,debt_consolidation,C,0.0,1,4,0
3843,23,73097.0,11.0,22233.6,647,25692,3.03,36,credit_card,C,0.0,0,6,0
3844,30,76524.0,6.5,31521.56,750,19588,7.4,36,debt_consolidation,A,0.0,1,9,0
3845,21,21174.0,1.9,11823.02,672,47858,12.19,36,other,B,1.0,0,6,0
3846,18,16641.0,0.2,1462.36,676,14604,6.85,36,car,B,0.0,0,9,1
3847,43,50591.0,1.1,20735.48,754,5819,5.55,60,debt_consolidation,AA,0.0,3,7,0
3848,50,,7.0,2001.08,723,2124,3.7,60,car,A,0.0,1,8,0
3849,27,,0.2,14585.93,836,21749,7.43,36,credit_card,AA,1.0,1,5,0
3850,38,114784.0,6.0,16203.23,650,10414,9.93,60,other,C,,0,8,0
3851,42,35974.0,9.7,5125.85,647,8581,10.62,60,car,C,3.0,0,11,0
3852,51,,0.5,9213.82,669,7780,11.33,36,debt_consolidation,B,1.0,3,12,0
3853,37,43880.0,29.2,4922.58,686,7655,6.98,36,car,B,0.0,2,9,0
3854,31,43721.0,14.2,20015.61,758,8145,9.74,36,other,AA,1.0,2,6,0
3855,29,15000.0,4.2,8243.46,743,27556,6.92,60,debt_consolidation,A,1.0,4,7,1
3856,61,19405.0,15.6,6759.99,785,5073,7.09,60,car,AA,2.0,1,5,0
3857,34,52582.0,1.4,8171.69,750,18515,8.42,60,debt_consolidation,A,1.0,1,4,0
3858,33,,7.9,10149.53,746,6663,3.97,60,debt_consolidation,A,1.0,1,3,0
3859,38,120343.0,5.1,31926.58,677,4469,10.08,36,home,B,0.0,0,9,0
3860,54,62709.0,,19361.42,762,3277,9.1,36,car,AA,0.0,1,7,0
3861,49,55420.0,4.2,8345.38,720,11686,9.98,36,other,A,0.0,2,5,0
3862,56,102676.0,13.4,11106.49,745,5112,8.18,36,car,A,0.0,2,6,0
3863,37,64313.0,1.6,41400.11,766,14456,12.24,36,debt_consolidation,AA,0.0,0,8,0
3864,24,45442.0,3.2,7099.13,736,11205,8.42,36,credit_card,A,0.0,0,4,0
3865,34,23746.0,5.1,1492.13,645,5841,9.55,36,credit_card,C,1.0,0,8,0
3866,31,35275.0,21.3,14207.56,817,41299,6.6,36,car,AA,0.0,1,8,0
3867,29,,0.4,24435.64,705,12411,8.13,36,car,A,0.0,1,6,1
3868,42,30498.0,0.9,3861.55,805,8842,9.02,60,debt_consolidation,AA,2.0,0,7,0
3869,20,135446.0,1.0,20093.69,577,6226,11.27,36,credit_card,D,0.0,2,8,1
3870,47,34418.0,6.3,8600.52,850,7961,7.23,36,home,AA,0.0,0,7,0
3871,41,30754.0,0.3,6680.69,626,10068,13.22,36,other,C,1.0,0,8,0
3872,30,57584.0,3.6,15400.79,698,8116,11.99,36,credit_card,B,0.0,2,8,1
3873,18,45539.0,0.6,20589.65,722,16925,8.85,36,car,A,1.0,1,5,0
3874,58,53528.0,6.4,27012.74,705,15459,7.7,60,debt_consolidation,A,1.0,0,8,0
3875,57,31488.0,0.6,17714.14,680,13619,12.02,36,credit_card,B,2.0,0,6,0
3876,28,58091.0,5.5,7726.94,604,8235,11.91,36,debt_consolidation,C,1.0,1,12,0
3877,35,15000.0,2.6,2441.54,723,26173,11.38,36,credit_card,A,2.0,0,6,0
3878,24,,0.6,6262.8,655,7078,11.46,36,home,B,1.0,0,5,0
3879,32,30161.0,,8392.46,642,5582,7.0,36,credit_card,C,2.0,4,8,0
3880,22,47720.0,3.7,16748.29,614,19745,13.27,60,debt_consolidation,C,1.0,2,8,0
3881,41,50117.0,11.4,12439.55,526,10605,14.08,36,debt_consolidation,D,0.0,3,5,0
3882,47,46153.0,2.4,10945.27,707,42313,7.03,60,home,A,0.0,3,6,0
3883,47,42012.0,2.3,23673.22,671,18310,11.72,36,debt_consolidation,B,0.0,1,7,0
3884,42,15000.0,4.9,6533.49,813,16832,3.3,36,home,AA,0.0,1,6,0
3885,18,57270.0,1.9,12765.25,676,26198,11.52,60,credit_card,B,0.0,0,10,0
3886,44,103303.0,3.4,28005.41,711,50975,8.32,60,car,A,0.0,1,5,0
3887,39,32189.0,2.2,8296.5,739,1468,8.12,36,credit_card,A,0.0,0,9,0
3888,35,,4.8,24538.12,489,22161,13.72,36,other,D,0.0,0,7,0
3889,37,15000.0,5.5,5221.75,624,21667,11.71,36,debt_consolidation,C,1.0,1,5,1
3890,42,17511.0,2.1,3335.36,744,11403,7.8,36,credit_card,A,0.0,4,13,0
3891,53,55112.0,21.5,15655.96,588,6219,13.94,60,other,D,0.0,1,10,1
3892,37,104706.0,1.9,11303.76,822,53828,5.53,60,debt_consolidation,AA,2.0,1,10,0
3893,38,,0.7,13917.81,731,8438,8.71,60,car,A,0.0,2,5,0
3894,38,96129.0,10.1,23809.77,704,15614,14.34,36,car,A,1.0,2,8,0
3895,29,18176.0,0.7,10252.45,653,10808,9.41,60,debt_consolidation,B,2.0,1,8,0
3896,25,124165.0,8.1,48966.25,589,59515,12.66,36,debt_consolidation,D,0.0,1,5,0
3897,39,37191.0,1.2,6039.51,692,34196,8.9,36,credit_card,B,2.0,0,6,0
3898,31,62600.0,12.3,24665.75,600,40079,12.56,60,home,D,2.0,2,8,1
3899,33,26243.0,12.1,9355.1,754,14416,8.63,36,car,AA,0.0,1,4,0
3900,27,,7.6,37185.8,736,41187,4.04,36,credit_card,A,0.0,0,4,0
3901,27,44603.0,2.3,9637.11,702,4351,9.31,36,debt_consolidation,A,1.0,2,10,0
3902,55,15000.0,0.9,6384.23,684,14946,9.54,36,car,B,0.0,3,5,0
3903,29,45707.0,22.7,3803.93,730,8115,5.67,36,debt_consolidation,A,0.0,1,6,0
3904,46,,3.0,19558.68,652,13425,11.28,60,credit_card,B,0.0,0,8,0
3905,47,66904.0,8.9,13442.23,731,8610,8.16,36,home,A,0.0,0,7,0
3906,50,15000.0,0.6,484.2,582,13797,10.99,60,credit_card,D,0.0,0,6,0
3907,38,15000.0,6.2,1183.86,648,12465,15.15,36,debt_consolidation,C,1.0,0,7,0
3908,27,112759.0,3.0,11014.44,582,7673,15.8,36,credit_card,D,0.0,1,11,0
3909,30,,0.1,11270.84,553,7278,10.02,60,other,D,1.0,0,3,1
3910,54,41497.0,7.2,17179.54,666,5091,7.44,36,debt_consolidation,B,0.0,4,8,0
3911,24,25474.0,1.7,8059.24,630,4179,8.29,60,debt_consolidation,C,0.0,1,4,0
3912,34,16933.0,8.6,10056.52,625,12426,12.06,36,car,C,1.0,2,3,1
3913,22,52445.0,5.2,18367.15,799,6848,5.91,36,home,AA,2.0,2,5,0
3914,50,19719.0,0.5,5817.88,796,38226,8.48,60,debt_consolidation,AA,0.0,3,5,0
3915,42,35585.0,1.5,17233.81,647,100000,12.11,60,car,C,0.0,1,6,0
3916,61,21993.0,11.5,7310.12,627,35293,10.74,36,other,C,1.0,3,5,0
3917,39,15000.0,2.3,800.7,807,35146,6.82,60,car,AA,0.0,1,5,0
3918,33,22294.0,2.6,12974.16,646,26056,10.7,36,car,C,0.0,0,5,0
3919,34,85521.0,0.5,39133.24,523,17004,13.4,60,home,D,1.0,1,6,1
3920,37,25719.0,9.4,8622.39,493,11370,18.06,36,credit_card,D,1.0,0,9,0
3921,43,24858.0,6.2,5414.22,684,7539,11.11,36,car,B,0.0,2,6,0
3922,33,18410.0,8.4,5423.23,649,5385,8.9,36,debt_consolidation,C,0.0,0,7,0
3923,33,15000.0,2.5,2524.59,717,2700,9.19,36,debt_consolidation,A,0.0,0,8,0
3924,45,15000.0,3.2,4156.15,703,36465,8.95,60,home,A,0.0,0,4,1
3925,22,15000.0,0.6,3460.52,741,4438,10.23,60,home,A,2.0,0,9,0
3926,51,46201.0,20.0,6488.34,611,13327,12.06,60,debt_consolidation,C,1.0,0,7,0
3927,59,54679.0,4.0,17153.58,821,15698,6.96,60,debt_consolidation,AA,1.0,2,9,0
3928,32,123314.0,15.4,26110.25,587,8603,13.72,36,debt_consolidation,D,1.0,0,5,1
3929,31,21305.0,0.6,6647.87,647,10592,11.87,60,car,C,0.0,0,7,0
3930,52,54096.0,12.6,23121.81,697,16942,8.49,36,debt_consolidation,B,0.0,0,9,0
3931,35,41993.0,17.6,3090.56,630,3420,9.76,60,debt_consolidation,C,0.0,0,9,0
3932,52,59166.0,6.7,15387.18,820,8502,8.01,36,other,AA,0.0,4,8,0
3933,37,42699.0,11.9,3626.47,675,15917,8.72,36,car,B,1.0,1,4,0
3934,34,24457.0,0.4,3352.08,708,16665,5.13,60,home,A,1.0,0,7,0
3935,38,,0.5,8045.54,532,4916,12.05,60,debt_consolidation,D,1.0,1,6,0
3936,25,42544.0,11.4,8318.39,630,13376,10.64,36,home,C,0.0,3,6,0
3937,40,74392.0,12.3,24601.15,683,15648,9.41,60,debt_consolidation,B,0.0,0,4,0
3938,52,15000.0,1.8,1551.54,713,93167,7.79,60,car,A,1.0,0,5,0
3939,33,,1.2,4935.34,802,36409,7.89,60,debt_consolidation,AA,0.0,3,5,0
3940,18,64738.0,8.2,30118.13,735,7076,12.18,36,other,A,0.0,0,7,1
3941,40,28147.0,11.0,2896.98,697,27214,9.94,60,debt_consolidation,B,0.0,1,9,0
3942,40,43173.0,4.8,9453.1,592,100000,15.16,36,debt_consolidation,D,1.0,0,5,0
3943,44,46399.0,6.3,9824.89,694,19759,8.48,36,car,B,0.0,1,6,0
3944,48,44247.0,16.9,20172.19,689,4414,9.61,60,other,B,0.0,2,5,0
3945,42,29720.0,7.0,17333.24,696,4329,8.86,60,debt_consolidation,B,1.0,2,6,0
3946,54,103527.0,8.7,43034.84,752,47339,6.82,36,home,AA,0.0,0,11,0
3947,29,78428.0,6.2,22299.21,665,10149,7.77,36,car,B,1.0,1,8,0
3948,42,30144.0,10.9,11202.67,517,21736,15.92,36,car,D,0.0,1,3,0
3949,46,88837.0,7.2,7540.44,673,19290,10.22,36,car,B,0.0,1,11,0
3950,47,38333.0,2.6,13967.5,745,6915,9.69,36,credit_card,A,1.0,0,3,0
3951,21,31067.0,6.9,13080.65,550,7345,13.83,36,debt_consolidation,D,0.0,0,10,0
3952,43,126912.0,2.3,37255.07,651,26568,11.85,36,car,B,1.0,0,9,1
3953,45,53277.0,0.6,9721.58,765,5218,6.73,36,home,AA,0.0,2,9,0
3954,32,41857.0,3.4,17132.87,758,8182,7.78,36,other,AA,1.0,0,4,0
3955,31,30245.0,7.5,3605.54,705,27936,8.06,60,credit_card,A,0.0,1,10,0
3956,36,25061.0,3.8,14033.58,558,14962,14.98,60,other,D,0.0,0,5,0
3957,41,18381.0,4.8,3742.25,712,25864,9.67,36,other,A,0.0,0,9,0
3958,28,32332.0,1.9,10742.0,706,16265,10.65,36,debt_consolidation,A,2.0,2,5,0
3959,35,22891.0,14.9,11703.76,569,2692,12.64,36,car,D,0.0,1,9,0
3960,40,18257.0,1.4,8472.98,576,18571,12.45,60,debt_consolidation,D,1.0,0,5,0
3961,30,15000.0,0.8,1452.5,666,19250,9.73,60,other,B,0.0,1,5,0
3962,46,39303.0,21.1,1131.82,619,15930,10.69,36,debt_consolidation,C,0.0,0,12,0
3963,38,42769.0,4.5,5045.82,764,15069,8.13,36,credit_card,AA,0.0,0,9,0
3964,42,95422.0,1.6,22324.04,698,12882,11.55,36,home,B,1.0,3,9,0
3965,42,19723.0,0.2,5094.99,713,4455,8.25,60,car,A,0.0,1,6,0
3966,58,15000.0,0.1,5475.47,592,94375,10.41,60,debt_consolidation,D,0.0,1,7,0
3967,31,37126.0,10.6,14021.52,781,21144,6.99,60,car,AA,0.0,1,5,0
3968,56,49969.0,15.4,17622.36,572,23036,11.72,36,home,D,0.0,1,4,0
3969,21,36140.0,,7538.7,618,2352,14.87,36,car,C,0.0,1,10,0
3970,42,,13.5,30940.52,787,4085,7.95,36,debt_consolidation,AA,2.0,1,6,0
3971,51,15000.0,0.9,2896.07,668,7602,7.71,36,car,B,2.0,0,8,0
3972,18,41623.0,0.5,15964.62,621,16491,12.5,36,debt_consolidation,C,0.0,2,5,0
3973,39,42803.0,5.0,14402.71,660,6619,8.96,36,credit_card,B,1.0,1,6,1
3974,43,44202.0,0.0,22944.15,751,21303,5.06,36,credit_card,AA,0.0,1,8,0
3975,37,22336.0,,11127.55,739,7913,9.13,60,other,A,0.0,1,6,0
3976,18,31666.0,4.5,8183.7,669,7387,10.51,36,home,B,0.0,1,7,0
3977,57,15000.0,1.1,5755.43,564,12354,14.32,36,home,D,1.0,3,9,1
3978,31,27760.0,1.0,11736.77,705,19735,8.46,60,car,A,1.0,2,6,0
3979,22,23542.0,1.9,6195.91,768,7344,8.07,36,car,AA,0.0,1,5,0
3980,47,,0.3,298.55,850,23720,3.62,60,car,AA,0.0,0,8,0
3981,42,15000.0,4.7,2311.49,764,12683,6.53,60,other,AA,1.0,1,9,0
3982,61,59065.0,3.6,11136.41,745,27462,8.89,60,credit_card,A,0.0,4,9,0
3983,38,16499.0,1.1,9352.66,726,14909,10.0,36,debt_consolidation,A,0.0,2,8,0
3984,40,99619.0,4.5,24811.81,733,1587,7.08,36,other,A,0.0,0,7,0
3985,28,35257.0,2.7,8177.65,662,11905,11.47,60,debt_consolidation,B,0.0,0,11,0
3986,56,31445.0,5.2,7042.01,720,5197,6.9,60,debt_consolidation,A,0.0,3,4,0
3987,33,29937.0,4.8,4861.18,685,28304,6.03,36,debt_consolidation,B,0.0,0,8,0
3988,34,,7.7,30760.0,700,19950,10.25,36,credit_card,B,1.0,2,6,0
3989,24,27827.0,,918.99,597,5964,13.87,36,home,D,0.0,1,8,0
3990,44,66459.0,1.4,9406.72,658,5660,7.47,60,credit_card,B,0.0,2,9,0
3991,36,17358.0,3.9,1479.06,657,25395,9.64,36,home,B,0.0,2,5,0
3992,36,30513.0,5.2,5509.1,696,10935,13.08,60,debt_consolidation,B,1.0,2,5,0
3993,40,43834.0,0.4,14800.17,653,15909,11.51,60,other,B,0.0,0,12,0
3994,42,16968.0,0.7,5738.31,547,6843,13.08,36,debt_consolidation,D,0.0,0,6,0
3995,42,116069.0,2.6,21632.84,788,6508,6.61,60,debt_consolidation,AA,1.0,1,9,0
3996,29,17528.0,8.0,2704.69,768,5765,3.83,36,credit_card,AA,1.0,2,6,0
3997,45,24752.0,27.1,7664.98,710,7489,7.9,36,debt_consolidation,A,0.0,0,4,0
3998,55,21286.0,,5440.9,801,29444,9.61,60,car,AA,1.0,1,7,0
3999,28,21863.0,6.2,1248.47,601,7455,13.46,60,car,C,0.0,0,8,0
4000,59,35120.0,4.5,18040.23,739,17516,9.68,60,home,A,0.0,0,12,0
4001,34,21844.0,2.0,10665.9,793,25251,7.71,36,other,AA,0.0,2,4,0
4002,35,73662.0,4.3,45065.05,710,17706,8.98,60,other,A,1.0,2,6,0
4003,36,35824.0,3.8,10754.01,818,35987,4.18,60,car,AA,0.0,5,9,0
4004,38,65491.0,0.3,23907.79,555,9929,13.46,60,other,D,1.0,0,5,1
4005,38,22068.0,0.4,2720.42,583,23685,13.38,36,debt_consolidation,D,0.0,0,4,0
4006,25,37635.0,0.3,4418.61,695,6991,10.27,36,car,B,0.0,0,5,0
4007,42,31911.0,1.2,12012.5,610,14725,13.62,60,credit_card,C,1.0,1,6,0
4008,58,67741.0,16.4,28802.79,677,22602,8.08,36,other,B,1.0,0,7,0
4009,42,17970.0,6.1,2971.7,548,4122,13.36,36,car,D,0.0,1,4,1
4010,26,27729.0,2.2,1898.63,706,4639,9.56,60,credit_card,A,0.0,0,5,0
4011,60,17160.0,0.5,2670.85,724,7409,7.8,36,credit_card,A,0.0,0,6,0
4012,47,99283.0,15.7,31902.37,672,21099,11.06,36,debt_consolidation,B,0.0,0,5,0
4013,39,,6.3,7481.86,710,17001,9.39,36,car,A,0.0,0,9,0
4014,50,88141.0,17.2,28275.26,651,9637,6.3,60,car,B,0.0,2,5,0
4015,54,,8.4,5361.15,604,27170,15.27,60,car,C,0.0,1,8,1
